"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"02724","41.68372","-71.17949","Fall River","MA","Massachusetts","TRUE","","18127","3886.1","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02725","41.71253","-71.18426","Somerset","MA","Massachusetts","TRUE","","2490","405.1","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02726","41.76073","-71.14444","Somerset","MA","Massachusetts","TRUE","","15781","1102.5","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02738","41.7092","-70.76362","Marion","MA","Massachusetts","TRUE","","5378","147.0","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02739","41.6687","-70.81705","Mattapoisett","MA","Massachusetts","TRUE","","6478","144.3","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02740","41.63802","-70.93839","New Bedford","MA","Massachusetts","TRUE","","45990","3089.5","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02743","41.71323","-70.90054","Acushnet","MA","Massachusetts","TRUE","","10443","223.3","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02744","41.60789","-70.91286","New Bedford","MA","Massachusetts","TRUE","","12614","3743.7","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02745","41.70284","-70.94695","New Bedford","MA","Massachusetts","TRUE","","24884","978.4","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02746","41.66474","-70.945","New Bedford","MA","Massachusetts","TRUE","","16675","2259.8","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02747","41.6577","-71.01202","North Dartmouth","MA","Massachusetts","TRUE","","22872","215.4","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02748","41.56096","-70.97963","South Dartmouth","MA","Massachusetts","TRUE","","11496","191.2","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02760","41.97004","-71.33586","North Attleboro","MA","Massachusetts","TRUE","","28837","620.0","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02762","42.01409","-71.33642","Plainville","MA","Massachusetts","TRUE","","9760","343.0","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02763","41.96666","-71.30743","Attleboro Falls","MA","Massachusetts","TRUE","","1720","740.4","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02764","41.8562","-71.16022","North Dighton","MA","Massachusetts","TRUE","","4472","158.4","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02766","41.96402","-71.18418","Norton","MA","Massachusetts","TRUE","","19270","267.3","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02767","41.93939","-71.05191","Raynham","MA","Massachusetts","TRUE","","15255","238.0","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02769","41.84394","-71.24559","Rehoboth","MA","Massachusetts","TRUE","","12434","102.3","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02770","41.75875","-70.84048","Rochester","MA","Massachusetts","TRUE","","5702","68.0","25023","Plymouth","{""25023"": 100}","Plymouth","25023","FALSE","FALSE","America/New_York"
"02771","41.83787","-71.31736","Seekonk","MA","Massachusetts","TRUE","","15339","322.0","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02777","41.75699","-71.21208","Swansea","MA","Massachusetts","TRUE","","17020","290.3","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02779","41.83492","-71.07543","Berkley","MA","Massachusetts","TRUE","","6724","157.2","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02780","41.90743","-71.11939","Taunton","MA","Massachusetts","TRUE","","51911","605.1","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02790","41.59967","-71.08266","Westport","MA","Massachusetts","TRUE","","16237","116.3","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02791","41.52262","-71.08266","Westport Point","MA","Massachusetts","TRUE","","361","107.0","25005","Bristol","{""25005"": 100}","Bristol","25005","FALSE","FALSE","America/New_York"
"02802","41.95221","-71.4559","Albion","RI","Rhode Island","TRUE","","501","1000.3","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02804","41.43546","-71.77196","Ashaway","RI","Rhode Island","TRUE","","2456","80.4","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02806","41.7443","-71.31453","Barrington","RI","Rhode Island","TRUE","","17201","811.4","44001","Bristol","{""44001"": 100}","Bristol","44001","FALSE","FALSE","America/New_York"
"02807","41.17762","-71.57854","Block Island","RI","Rhode Island","TRUE","","1007","42.8","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02808","41.40606","-71.74802","Bradford","RI","Rhode Island","TRUE","","2432","123.8","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02809","41.68266","-71.26938","Bristol","RI","Rhode Island","TRUE","","22305","879.8","44001","Bristol","{""44001"": 100}","Bristol","44001","FALSE","FALSE","America/New_York"
"02812","41.47625","-71.66094","Carolina","RI","Rhode Island","TRUE","","1043","100.8","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02813","41.3971","-71.67003","Charlestown","RI","Rhode Island","TRUE","","8012","84.3","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02814","41.89959","-71.69888","Chepachet","RI","Rhode Island","TRUE","","7638","68.0","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02815","41.77723","-71.66177","Clayville","RI","Rhode Island","TRUE","","155","22.0","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02816","41.69035","-71.61954","Coventry","RI","Rhode Island","TRUE","","32348","338.1","44003","Kent","{""44003"": 100}","Kent","44003","FALSE","FALSE","America/New_York"
"02817","41.6291","-71.66711","West Greenwich","RI","Rhode Island","TRUE","","6500","49.9","44003","Kent","{""44003"": 99.69, ""44009"": 0.31}","Kent|Washington","44003|44009","FALSE","FALSE","America/New_York"
"02818","41.64214","-71.49307","East Greenwich","RI","Rhode Island","TRUE","","19814","360.4","44003","Kent","{""44003"": 100}","Kent","44003","FALSE","FALSE","America/New_York"
"02822","41.56736","-71.63348","Exeter","RI","Rhode Island","TRUE","","6155","43.7","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02823","41.73328","-71.54479","Fiskeville","RI","Rhode Island","TRUE","","25","45.2","44007","Providence","{""44007"": 99.83, ""44003"": 0.17}","Providence|Kent","44007|44003","FALSE","FALSE","America/New_York"
"02824","41.99934","-71.56322","Forestdale","RI","Rhode Island","TRUE","","140","287.5","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02825","41.78212","-71.72596","Foster","RI","Rhode Island","TRUE","","5771","40.5","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02826","41.98248","-71.64539","Glendale","RI","Rhode Island","TRUE","","589","93.4","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02827","41.69792","-71.73847","Greene","RI","Rhode Island","TRUE","","2357","42.4","44003","Kent","{""44003"": 100}","Kent","44003","FALSE","FALSE","America/New_York"
"02828","41.87672","-71.56065","Greenville","RI","Rhode Island","TRUE","","7331","651.3","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02829","41.89377","-71.59129","Harmony","RI","Rhode Island","TRUE","","152","96.5","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02830","41.98016","-71.6484","Harrisville","RI","Rhode Island","TRUE","","6377","120.7","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02831","41.74461","-71.58442","Hope","RI","Rhode Island","TRUE","","4201","150.9","44007","Providence","{""44007"": 93.75, ""44003"": 6.25}","Providence|Kent","44007|44003","FALSE","FALSE","America/New_York"
"02832","41.50469","-71.72807","Hope Valley","RI","Rhode Island","TRUE","","4901","76.3","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02833","41.48117","-71.77787","Hopkinton","RI","Rhode Island","TRUE","","782","86.3","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02835","41.51479","-71.37742","Jamestown","RI","Rhode Island","TRUE","","5531","228.0","44005","Newport","{""44005"": 100}","Newport","44005","FALSE","FALSE","America/New_York"
"02836","41.45145","-71.62027","Kenyon","RI","Rhode Island","TRUE","","95","130.2","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02837","41.51524","-71.16455","Little Compton","RI","Rhode Island","TRUE","","3600","67.7","44005","Newport","{""44005"": 100}","Newport","44005","FALSE","FALSE","America/New_York"
"02838","41.96552","-71.47628","Manville","RI","Rhode Island","TRUE","","3645","1007.5","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02839","41.9433","-71.64581","Mapleville","RI","Rhode Island","TRUE","","1313","117.6","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02840","41.47838","-71.31993","Newport","RI","Rhode Island","TRUE","","23460","1244.6","44005","Newport","{""44005"": 100}","Newport","44005","FALSE","FALSE","America/New_York"
"02841","41.51261","-71.32522","Newport","RI","Rhode Island","TRUE","","1862","2086.7","44005","Newport","{""44005"": 100}","Newport","44005","FALSE","FALSE","America/New_York"
"02842","41.51739","-71.27667","Middletown","RI","Rhode Island","TRUE","","16983","523.0","44005","Newport","{""44005"": 100}","Newport","44005","FALSE","FALSE","America/New_York"
"02852","41.58809","-71.46094","North Kingstown","RI","Rhode Island","TRUE","","22979","287.9","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02857","41.82705","-71.63083","North Scituate","RI","Rhode Island","TRUE","","7992","71.5","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02858","41.96354","-71.64893","Oakland","RI","Rhode Island","TRUE","","622","388.4","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02859","41.9665","-71.7464","Pascoag","RI","Rhode Island","TRUE","","7401","103.4","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02860","41.87036","-71.38855","Pawtucket","RI","Rhode Island","TRUE","","48092","3478.8","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02861","41.87863","-71.35228","Pawtucket","RI","Rhode Island","TRUE","","27128","2932.6","44007","Providence","{""44007"": 99.45, ""25005"": 0.55}","Providence|Bristol","44007|25005","FALSE","FALSE","America/New_York"
"02863","41.89005","-71.39336","Central Falls","RI","Rhode Island","TRUE","","22192","7176.8","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02864","41.97025","-71.41978","Cumberland","RI","Rhode Island","TRUE","","36053","525.9","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02865","41.91251","-71.44822","Lincoln","RI","Rhode Island","TRUE","","18269","428.2","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02871","41.58384","-71.2564","Portsmouth","RI","Rhode Island","TRUE","","17674","399.8","44005","Newport","{""44005"": 100}","Newport","44005","FALSE","FALSE","America/New_York"
"02872","41.61718","-71.32886","Prudence Island","RI","Rhode Island","TRUE","","128","8.3","44005","Newport","{""44005"": 100}","Newport","44005","FALSE","FALSE","America/New_York"
"02873","41.5257","-71.77734","Rockville","RI","Rhode Island","TRUE","","72","7.4","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02874","41.51543","-71.46985","Saunderstown","RI","Rhode Island","TRUE","","6615","164.1","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02875","41.46052","-71.63848","Shannock","RI","Rhode Island","TRUE","","305","66.3","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02876","41.99801","-71.58301","Slatersville","RI","Rhode Island","TRUE","","782","1515.6","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02878","41.60905","-71.17413","Tiverton","RI","Rhode Island","TRUE","","16287","216.4","44005","Newport","{""44005"": 100}","Newport","44005","FALSE","FALSE","America/New_York"
"02879","41.42865","-71.53837","Wakefield","RI","Rhode Island","TRUE","","22325","218.3","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02881","41.4825","-71.52694","Kingston","RI","Rhode Island","TRUE","","6844","784.5","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02882","41.4253","-71.46816","Narragansett","RI","Rhode Island","TRUE","","13574","408.2","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02885","41.72821","-71.26287","Warren","RI","Rhode Island","TRUE","","11166","700.1","44001","Bristol","{""44001"": 100}","Bristol","44001","FALSE","FALSE","America/New_York"
"02886","41.70493","-71.45892","Warwick","RI","Rhode Island","TRUE","","29991","733.0","44003","Kent","{""44003"": 100}","Kent","44003","FALSE","FALSE","America/New_York"
"02888","41.74909","-71.41123","Warwick","RI","Rhode Island","TRUE","","18398","1204.6","44003","Kent","{""44003"": 100}","Kent","44003","FALSE","FALSE","America/New_York"
"02889","41.70602","-71.39106","Warwick","RI","Rhode Island","TRUE","","28433","1298.3","44003","Kent","{""44003"": 100}","Kent","44003","FALSE","FALSE","America/New_York"
"02891","41.36043","-71.79429","Westerly","RI","Rhode Island","TRUE","","21998","323.2","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02892","41.50226","-71.60174","West Kingston","RI","Rhode Island","TRUE","","6144","87.2","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02893","41.69856","-71.51566","West Warwick","RI","Rhode Island","TRUE","","30823","1519.4","44003","Kent","{""44003"": 100}","Kent","44003","FALSE","FALSE","America/New_York"
"02894","41.44761","-71.69759","Wood River Junction","RI","Rhode Island","TRUE","","555","51.0","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02895","42.00103","-71.49923","Woonsocket","RI","Rhode Island","TRUE","","43177","2147.2","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02896","41.97285","-71.55027","North Smithfield","RI","Rhode Island","TRUE","","11499","192.8","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02898","41.52184","-71.67166","Wyoming","RI","Rhode Island","TRUE","","1441","46.8","44009","Washington","{""44009"": 100}","Washington","44009","FALSE","FALSE","America/New_York"
"02903","41.81902","-71.41003","Providence","RI","Rhode Island","TRUE","","12450","2864.6","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02904","41.86058","-71.43539","Providence","RI","Rhode Island","TRUE","","31494","2349.1","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02905","41.78769","-71.39886","Providence","RI","Rhode Island","TRUE","","26569","2739.6","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02906","41.83964","-71.38963","Providence","RI","Rhode Island","TRUE","","26299","3276.3","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02907","41.79867","-71.42581","Providence","RI","Rhode Island","TRUE","","31705","5544.9","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02908","41.83877","-71.43926","Providence","RI","Rhode Island","TRUE","","38977","4423.4","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02909","41.81825","-71.45078","Providence","RI","Rhode Island","TRUE","","42021","5183.1","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02910","41.77552","-71.43564","Cranston","RI","Rhode Island","TRUE","","22469","2526.9","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02911","41.85467","-71.47325","North Providence","RI","Rhode Island","TRUE","","16151","2494.8","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02912","41.82783","-71.39959","Providence","RI","Rhode Island","TRUE","","4247","8282.9","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02914","41.81326","-71.36608","East Providence","RI","Rhode Island","TRUE","","21966","1728.4","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02915","41.77725","-71.34906","Riverside","RI","Rhode Island","TRUE","","15912","1114.6","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02916","41.84438","-71.35258","Rumford","RI","Rhode Island","TRUE","","9293","1352.3","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02917","41.90615","-71.52365","Smithfield","RI","Rhode Island","TRUE","","14595","262.8","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02918","41.84386","-71.43499","Providence","RI","Rhode Island","TRUE","","2934","7282.8","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02919","41.82733","-71.52002","Johnston","RI","Rhode Island","TRUE","","29473","484.1","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02920","41.76719","-71.4655","Cranston","RI","Rhode Island","TRUE","","37389","1613.3","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"02921","41.76292","-71.51571","Cranston","RI","Rhode Island","TRUE","","12384","367.1","44007","Providence","{""44007"": 100}","Providence","44007","FALSE","FALSE","America/New_York"
"03031","42.87056","-71.60683","Amherst","NH","New Hampshire","TRUE","","11744","133.7","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03032","42.99063","-71.34383","Auburn","NH","New Hampshire","TRUE","","5852","89.1","33015","Rockingham","{""33015"": 100}","Rockingham","33015","FALSE","FALSE","America/New_York"
"03033","42.74643","-71.67054","Brookline","NH","New Hampshire","TRUE","","5591","108.8","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03034","43.06269","-71.31106","Candia","NH","New Hampshire","TRUE","","4166","49.6","33015","Rockingham","{""33015"": 100}","Rockingham","33015","FALSE","FALSE","America/New_York"
"03036","42.96719","-71.25083","Chester","NH","New Hampshire","TRUE","","5198","77.1","33015","Rockingham","{""33015"": 100}","Rockingham","33015","FALSE","FALSE","America/New_York"
"03037","43.1395","-71.2535","Deerfield","NH","New Hampshire","TRUE","","4664","37.0","33015","Rockingham","{""33015"": 100}","Rockingham","33015","FALSE","FALSE","America/New_York"
"03038","42.88867","-71.27932","Derry","NH","New Hampshire","TRUE","","34371","370.2","33015","Rockingham","{""33015"": 100}","Rockingham","33015","FALSE","FALSE","America/New_York"
"03042","43.05009","-71.07467","Epping","NH","New Hampshire","TRUE","","7077","104.9","33015","Rockingham","{""33015"": 100}","Rockingham","33015","FALSE","FALSE","America/New_York"
"03043","42.99581","-71.81514","Francestown","NH","New Hampshire","TRUE","","1542","20.0","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03044","42.98899","-71.12494","Fremont","NH","New Hampshire","TRUE","","4680","105.2","33015","Rockingham","{""33015"": 100}","Rockingham","33015","FALSE","FALSE","America/New_York"
"03045","43.01994","-71.57035","Goffstown","NH","New Hampshire","TRUE","","13824","148.7","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03046","43.10178","-71.60548","Dunbarton","NH","New Hampshire","TRUE","","3006","37.6","33013","Merrimack","{""33013"": 100}","Merrimack","33013","FALSE","FALSE","America/New_York"
"03047","42.94029","-71.87053","Greenfield","NH","New Hampshire","TRUE","","1789","26.2","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03048","42.74668","-71.76268","Greenville","NH","New Hampshire","TRUE","","3468","47.3","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03049","42.7494","-71.58338","Hollis","NH","New Hampshire","TRUE","","8324","101.3","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03051","42.76394","-71.40716","Hudson","NH","New Hampshire","TRUE","","25314","345.6","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03052","42.84302","-71.455","Litchfield","NH","New Hampshire","TRUE","","8467","219.0","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03053","42.87927","-71.38702","Londonderry","NH","New Hampshire","TRUE","","25534","236.6","33015","Rockingham","{""33015"": 100}","Rockingham","33015","FALSE","FALSE","America/New_York"
"03054","42.85471","-71.51878","Merrimack","NH","New Hampshire","TRUE","","26730","316.8","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03055","42.81783","-71.67361","Milford","NH","New Hampshire","TRUE","","16041","243.8","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03057","42.90265","-71.6861","Mont Vernon","NH","New Hampshire","TRUE","","2584","55.7","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03060","42.74135","-71.45936","Nashua","NH","New Hampshire","TRUE","","31039","1827.2","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03062","42.72212","-71.49556","Nashua","NH","New Hampshire","TRUE","","28562","916.8","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03063","42.7795","-71.51939","Nashua","NH","New Hampshire","TRUE","","16289","775.4","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03064","42.77886","-71.47466","Nashua","NH","New Hampshire","TRUE","","14769","1379.2","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03070","42.97702","-71.68664","New Boston","NH","New Hampshire","TRUE","","6051","54.3","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03071","42.74892","-71.8747","New Ipswich","NH","New Hampshire","TRUE","","5217","61.6","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03076","42.73354","-71.324","Pelham","NH","New Hampshire","TRUE","","14099","206.6","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03077","43.03219","-71.19945","Raymond","NH","New Hampshire","TRUE","","10670","143.0","33015","Rockingham","{""33015"": 100}","Rockingham","33015","FALSE","FALSE","America/New_York"
"03079","42.79023","-71.22024","Salem","NH","New Hampshire","TRUE","","30158","468.7","33015","Rockingham","{""33015"": 100}","Rockingham","33015","FALSE","FALSE","America/New_York"
"03082","42.90197","-71.77545","Lyndeborough","NH","New Hampshire","TRUE","","1628","21.8","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03084","42.82856","-71.85495","Temple","NH","New Hampshire","TRUE","","1257","21.8","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03086","42.82741","-71.76967","Wilton","NH","New Hampshire","TRUE","","4096","56.2","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03087","42.80758","-71.29945","Windham","NH","New Hampshire","TRUE","","15587","225.0","33015","Rockingham","{""33015"": 100}","Rockingham","33015","FALSE","FALSE","America/New_York"
"03101","42.98881","-71.4659","Manchester","NH","New Hampshire","TRUE","","3114","1571.1","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03102","43.00797","-71.49134","Manchester","NH","New Hampshire","TRUE","","33924","1444.9","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03103","42.95536","-71.44463","Manchester","NH","New Hampshire","TRUE","","37602","1580.3","33011","Hillsborough","{""33011"": 97.28, ""33015"": 2.72}","Hillsborough|Rockingham","33011|33015","FALSE","FALSE","America/New_York"
"03104","43.00926","-71.4411","Manchester","NH","New Hampshire","TRUE","","34557","1600.8","33011","Hillsborough","{""33011"": 99.58, ""33013"": 0.42}","Hillsborough|Merrimack","33011|33013","FALSE","FALSE","America/New_York"
"03106","43.07097","-71.43651","Hooksett","NH","New Hampshire","TRUE","","14732","157.9","33013","Merrimack","{""33013"": 100}","Merrimack","33013","FALSE","FALSE","America/New_York"
"03109","42.96594","-71.40167","Manchester","NH","New Hampshire","TRUE","","10023","534.0","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03110","42.94065","-71.53023","Bedford","NH","New Hampshire","TRUE","","23157","272.8","33011","Hillsborough","{""33011"": 100}","Hillsborough","33011","FALSE","FALSE","America/New_York"
"03215","44.03605","-71.48109","Waterville Valley","NH","New Hampshire","TRUE","","198","0.4","33009","Grafton","{""33009"": 100}","Grafton","33009","FALSE","FALSE","America/New_York"
"03216","43.44656","-71.79374","Andover","NH","New Hampshire","TRUE","","2420","23.4","33013","Merrimack","{""33013"": 100}","Merrimack","33013","FALSE","FALSE","America/New_York"
"03217","43.71492","-71.63033","Ashland","NH","New Hampshire","TRUE","","2365","81.3","33009","Grafton","{""33009"": 100}","Grafton","33009","FALSE","FALSE","America/New_York"
"03218","43.33465","-71.28803","Barnstead","NH","New Hampshire","TRUE","","1411","35.6","33001","Belknap","{""33001"": 100}","Belknap","33001","FALSE","FALSE","America/New_York"
"03220","43.46793","-71.4758","Belmont","NH","New Hampshire","TRUE","","7424","94.7","33001","Belknap","{""33001"": 98.91, ""33013"": 1.09}","Belknap|Merrimack","33001|33013","FALSE","FALSE","America/New_York"
"03221","43.25482","-71.96122","Bradford","NH","New Hampshire","TRUE","","2142","16.9","33013","Merrimack","{""33013"": 100}","Merrimack","33013","FALSE","FALSE","America/New_York"
"03222","43.62895","-71.78234","Bristol","NH","New Hampshire","TRUE","","5992","32.5","33009","Grafton","{""33009"": 100}","Grafton","33009","FALSE","FALSE","America/New_York"
"03223","43.84784","-71.67597","Campton","NH","New Hampshire","TRUE","","3382","18.7","33009","Grafton","{""33009"": 100}","Grafton","33009","FALSE","FALSE","America/New_York"
"03224","43.35171","-71.54691","Canterbury","NH","New Hampshire","TRUE","","2233","20.2","33013","Merrimack","{""33013"": 100}","Merrimack","33013","FALSE","FALSE","America/New_York"
"03225","43.36001","-71.23828","Center Barnstead","NH","New Hampshire","TRUE","","3491","48.6","33001","Belknap","{""33001"": 100}","Belknap","33001","FALSE","FALSE","America/New_York"
"03226","43.70259","-71.51086","Center Harbor","NH","New Hampshire","TRUE","","825","23.3","33001","Belknap","{""33001"": 100}","Belknap","33001","FALSE","FALSE","America/New_York"
