"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"33930","26.55916","-81.40069","Felda","FL","Florida","TRUE","","577","2.0","12051","Hendry","{""12051"": 100}","Hendry","12051","FALSE","FALSE","America/New_York"
"33931","26.44036","-81.90974","Fort Myers Beach","FL","Florida","TRUE","","9186","344.6","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"33935","26.75692","-81.41966","Labelle","FL","Florida","TRUE","","22083","23.5","12051","Hendry","{""12051"": 58.29, ""12043"": 41.71}","Hendry|Glades","12051|12043","FALSE","FALSE","America/New_York"
"33936","26.6292","-81.5602","Lehigh Acres","FL","Florida","TRUE","","27178","290.3","12051","Hendry","{""12051"": 67.55, ""12071"": 32.45}","Hendry|Lee","12051|12071","FALSE","FALSE","America/New_York"
"33944","26.97163","-81.36924","Palmdale","FL","Florida","TRUE","","182","1.5","12043","Glades","{""12043"": 100}","Glades","12043","FALSE","FALSE","America/New_York"
"33946","26.853","-82.26958","Placida","FL","Florida","TRUE","","2830","101.6","12015","Charlotte","{""12015"": 100}","Charlotte","12015","FALSE","FALSE","America/New_York"
"33947","26.89015","-82.27184","Rotonda West","FL","Florida","TRUE","","9486","275.5","12015","Charlotte","{""12015"": 100}","Charlotte","12015","FALSE","FALSE","America/New_York"
"33948","26.98411","-82.15126","Port Charlotte","FL","Florida","TRUE","","17523","521.7","12015","Charlotte","{""12015"": 100}","Charlotte","12015","FALSE","FALSE","America/New_York"
"33950","26.91166","-82.04009","Punta Gorda","FL","Florida","TRUE","","24039","520.0","12015","Charlotte","{""12015"": 100}","Charlotte","12015","FALSE","FALSE","America/New_York"
"33952","26.99008","-82.0972","Port Charlotte","FL","Florida","TRUE","","34214","1198.2","12015","Charlotte","{""12015"": 100}","Charlotte","12015","FALSE","FALSE","America/New_York"
"33953","26.99991","-82.21222","Port Charlotte","FL","Florida","TRUE","","7084","169.4","12015","Charlotte","{""12015"": 100}","Charlotte","12015","FALSE","FALSE","America/New_York"
"33954","27.02506","-82.12167","Port Charlotte","FL","Florida","TRUE","","10355","464.4","12015","Charlotte","{""12015"": 100}","Charlotte","12015","FALSE","FALSE","America/New_York"
"33955","26.82528","-81.97007","Punta Gorda","FL","Florida","TRUE","","10429","51.4","12015","Charlotte","{""12015"": 98.33, ""12071"": 1.67}","Charlotte|Lee","12015|12071","FALSE","FALSE","America/New_York"
"33956","26.54622","-82.09589","Saint James City","FL","Florida","TRUE","","3551","84.2","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"33957","26.4534","-82.10228","Sanibel","FL","Florida","TRUE","","6437","153.2","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"33960","27.07709","-81.41682","Venus","FL","Florida","TRUE","","603","1.0","12055","Highlands","{""12055"": 72.64, ""12043"": 27.36}","Highlands|Glades","12055|12043","FALSE","FALSE","America/New_York"
"33965","26.46126","-81.76862","Fort Myers","FL","Florida","TRUE","","2530","405.2","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"33966","26.58234","-81.83206","Fort Myers","FL","Florida","TRUE","","9738","429.4","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"33967","26.47226","-81.81231","Fort Myers","FL","Florida","TRUE","","26690","1348.3","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"33971","26.63856","-81.69948","Lehigh Acres","FL","Florida","TRUE","","28061","638.2","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"33972","26.64954","-81.61721","Lehigh Acres","FL","Florida","TRUE","","14883","227.4","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"33973","26.6014","-81.73012","Lehigh Acres","FL","Florida","TRUE","","15048","1529.4","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"33974","26.56205","-81.60271","Lehigh Acres","FL","Florida","TRUE","","19187","330.9","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"33976","26.59128","-81.68543","Lehigh Acres","FL","Florida","TRUE","","17137","713.1","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"33980","26.98062","-82.05206","Punta Gorda","FL","Florida","TRUE","","13173","555.6","12015","Charlotte","{""12015"": 100}","Charlotte","12015","FALSE","FALSE","America/New_York"
"33981","26.87544","-82.21047","Port Charlotte","FL","Florida","TRUE","","12683","107.8","12015","Charlotte","{""12015"": 100}","Charlotte","12015","FALSE","FALSE","America/New_York"
"33982","26.91587","-81.75753","Punta Gorda","FL","Florida","TRUE","","11016","10.4","12015","Charlotte","{""12015"": 100}","Charlotte","12015","FALSE","FALSE","America/New_York"
"33983","27.00712","-82.01508","Punta Gorda","FL","Florida","TRUE","","15487","562.3","12015","Charlotte","{""12015"": 100}","Charlotte","12015","FALSE","FALSE","America/New_York"
"33990","26.62875","-81.94602","Cape Coral","FL","Florida","TRUE","","35283","1457.4","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"33991","26.63074","-82.01065","Cape Coral","FL","Florida","TRUE","","23899","720.1","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"33993","26.67194","-82.04522","Cape Coral","FL","Florida","TRUE","","29502","260.8","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"34101","26.05694","-81.78056","Naples","FL","Florida","TRUE","","0","0.0","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34102","26.13783","-81.79654","Naples","FL","Florida","TRUE","","10723","733.3","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34103","26.19197","-81.80207","Naples","FL","Florida","TRUE","","11310","1125.3","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34104","26.15321","-81.74214","Naples","FL","Florida","TRUE","","23813","932.8","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34105","26.18938","-81.7626","Naples","FL","Florida","TRUE","","16530","672.8","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34108","26.24533","-81.80694","Naples","FL","Florida","TRUE","","16631","819.4","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34109","26.24073","-81.76365","Naples","FL","Florida","TRUE","","26000","802.2","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34110","26.29619","-81.78505","Naples","FL","Florida","TRUE","","24773","597.1","12021","Collier","{""12021"": 94.99, ""12071"": 5.01}","Collier|Lee","12021|12071","FALSE","FALSE","America/New_York"
"34112","26.12053","-81.73908","Naples","FL","Florida","TRUE","","26789","696.8","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34113","26.05685","-81.73523","Naples","FL","Florida","TRUE","","24383","363.9","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34114","25.98902","-81.58517","Naples","FL","Florida","TRUE","","18599","40.7","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34116","26.18816","-81.71058","Naples","FL","Florida","TRUE","","35705","1484.7","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34117","26.11864","-81.548","Naples","FL","Florida","TRUE","","18927","53.2","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34119","26.26658","-81.71493","Naples","FL","Florida","TRUE","","31714","543.0","12021","Collier","{""12021"": 97.94, ""12071"": 2.06}","Collier|Lee","12021|12071","FALSE","FALSE","America/New_York"
"34120","26.31382","-81.58344","Naples","FL","Florida","TRUE","","35117","96.3","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34134","26.36634","-81.83503","Bonita Springs","FL","Florida","TRUE","","14859","426.8","12071","Lee","{""12071"": 89.52, ""12021"": 10.48}","Lee|Collier","12071|12021","FALSE","FALSE","America/New_York"
"34135","26.36923","-81.73303","Bonita Springs","FL","Florida","TRUE","","45996","287.5","12071","Lee","{""12071"": 100}","Lee","12071","FALSE","FALSE","America/New_York"
"34137","26.03542","-81.40757","Copeland","FL","Florida","TRUE","","492","1.6","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34138","25.82255","-81.37084","Chokoloskee","FL","Florida","TRUE","","958","1327.4","12021","Collier","{""12021"": 99.79, ""12087"": 0.21}","Collier|Monroe","12021|12087","FALSE","FALSE","America/New_York"
"34139","25.85449","-81.38253","Everglades City","FL","Florida","TRUE","","110","29.6","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34140","25.92531","-81.65888","Goodland","FL","Florida","TRUE","","168","48.7","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34141","25.91774","-81.07706","Ochopee","FL","Florida","TRUE","","110","0.0","12021","Collier","{""12021"": 74.99, ""12087"": 20.34, ""12086"": 4.67}","Collier|Monroe|Miami-Dade","12021|12087|12086","FALSE","FALSE","America/New_York"
"34142","26.31392","-81.28601","Immokalee","FL","Florida","TRUE","","33241","20.5","12021","Collier","{""12021"": 82.25, ""12051"": 17.75}","Collier|Hendry","12021|12051","FALSE","FALSE","America/New_York"
"34145","25.91903","-81.69506","Marco Island","FL","Florida","TRUE","","15929","378.1","12021","Collier","{""12021"": 100}","Collier","12021","FALSE","FALSE","America/New_York"
"34201","27.4029","-82.46784","Bradenton","FL","Florida","TRUE","","3695","417.0","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34202","27.40722","-82.39254","Bradenton","FL","Florida","TRUE","","24920","416.5","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34203","27.44319","-82.50834","Bradenton","FL","Florida","TRUE","","38698","965.6","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34205","27.48418","-82.5835","Bradenton","FL","Florida","TRUE","","31061","1857.3","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34207","27.43762","-82.57993","Bradenton","FL","Florida","TRUE","","35394","2215.7","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34208","27.48693","-82.51404","Bradenton","FL","Florida","TRUE","","41102","962.7","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34209","27.49489","-82.6433","Bradenton","FL","Florida","TRUE","","34848","1065.9","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34210","27.43897","-82.63117","Bradenton","FL","Florida","TRUE","","16579","720.3","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34211","27.44944","-82.37738","Bradenton","FL","Florida","TRUE","","13251","150.3","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34212","27.49559","-82.40528","Bradenton","FL","Florida","TRUE","","22962","398.3","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34215","27.47444","-82.68409","Cortez","FL","Florida","TRUE","","778","507.2","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34216","27.52837","-82.7331","Anna Maria","FL","Florida","TRUE","","1021","458.9","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34217","27.48916","-82.7044","Bradenton Beach","FL","Florida","TRUE","","3927","721.8","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34219","27.58041","-82.26094","Parrish","FL","Florida","TRUE","","25658","47.0","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34221","27.57777","-82.54285","Palmetto","FL","Florida","TRUE","","51531","369.1","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34222","27.53474","-82.50699","Ellenton","FL","Florida","TRUE","","13076","949.7","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34223","26.97963","-82.33257","Englewood","FL","Florida","TRUE","","18760","173.0","12115","Sarasota","{""12115"": 89.78, ""12015"": 10.22}","Sarasota|Charlotte","12115|12015","FALSE","FALSE","America/New_York"
"34224","26.91902","-82.30581","Englewood","FL","Florida","TRUE","","15387","462.6","12015","Charlotte","{""12015"": 95.16, ""12115"": 4.84}","Charlotte|Sarasota","12015|12115","FALSE","FALSE","America/New_York"
"34228","27.39258","-82.63407","Longboat Key","FL","Florida","TRUE","","7446","705.0","12081","Manatee","{""12081"": 52.65, ""12115"": 47.35}","Manatee|Sarasota","12081|12115","FALSE","FALSE","America/New_York"
"34229","27.19159","-82.48309","Osprey","FL","Florida","TRUE","","7820","506.6","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34231","27.26651","-82.51626","Sarasota","FL","Florida","TRUE","","32460","1326.5","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34232","27.32601","-82.47239","Sarasota","FL","Florida","TRUE","","34108","1193.6","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34233","27.2836","-82.47311","Sarasota","FL","Florida","TRUE","","19195","1210.9","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34234","27.36934","-82.5574","Sarasota","FL","Florida","TRUE","","21692","1281.7","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34235","27.36673","-82.47724","Sarasota","FL","Florida","TRUE","","14349","891.9","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34236","27.32964","-82.55874","Sarasota","FL","Florida","TRUE","","12523","1359.9","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34237","27.33761","-82.51409","Sarasota","FL","Florida","TRUE","","17742","1739.3","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34238","27.23049","-82.4687","Sarasota","FL","Florida","TRUE","","21148","618.5","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34239","27.31094","-82.52179","Sarasota","FL","Florida","TRUE","","14203","1234.1","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34240","27.34218","-82.35177","Sarasota","FL","Florida","TRUE","","12713","73.8","12115","Sarasota","{""12115"": 99.87, ""12081"": 0.13}","Sarasota|Manatee","12115|12081","FALSE","FALSE","America/New_York"
"34241","27.24944","-82.37305","Sarasota","FL","Florida","TRUE","","15737","86.7","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34242","27.26237","-82.53997","Sarasota","FL","Florida","TRUE","","7387","797.7","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34243","27.40264","-82.52809","Sarasota","FL","Florida","TRUE","","31400","674.6","12081","Manatee","{""12081"": 81.77, ""12115"": 18.23}","Manatee|Sarasota","12081|12115","FALSE","FALSE","America/New_York"
"34250","27.57168","-82.58923","Terra Ceia","FL","Florida","TRUE","","276","83.7","12081","Manatee","{""12081"": 100}","Manatee","12081","FALSE","FALSE","America/New_York"
"34251","27.37819","-82.17152","Myakka City","FL","Florida","TRUE","","7659","9.9","12081","Manatee","{""12081"": 99.17, ""12115"": 0.83}","Manatee|Sarasota","12081|12115","FALSE","FALSE","America/New_York"
"34266","27.19895","-81.80304","Arcadia","FL","Florida","TRUE","","28317","18.9","12027","DeSoto","{""12027"": 93.37, ""12115"": 6.63}","DeSoto|Sarasota","12027|12115","FALSE","FALSE","America/New_York"
"34267","27.0893","-81.9543","Fort Ogden","FL","Florida","TRUE","","119","175.3","12027","DeSoto","{""12027"": 100}","DeSoto","12027","FALSE","FALSE","America/New_York"
"34268","27.14459","-81.91775","Nocatee","FL","Florida","TRUE","","392","54.5","12027","DeSoto","{""12027"": 100}","DeSoto","12027","FALSE","FALSE","America/New_York"
"34269","27.08865","-81.9639","Arcadia","FL","Florida","TRUE","","5199","22.6","12027","DeSoto","{""12027"": 100}","DeSoto","12027","FALSE","FALSE","America/New_York"
"34275","27.15203","-82.41966","Nokomis","FL","Florida","TRUE","","19555","294.1","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34285","27.0918","-82.43408","Venice","FL","Florida","TRUE","","18746","868.6","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34286","27.09099","-82.14147","North Port","FL","Florida","TRUE","","20264","285.1","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34287","27.05735","-82.24677","North Port","FL","Florida","TRUE","","28218","625.1","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34288","27.05385","-82.11161","North Port","FL","Florida","TRUE","","13476","269.8","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34289","27.08587","-82.13664","North Port","FL","Florida","TRUE","","4511","485.2","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34291","27.11494","-82.21722","North Port","FL","Florida","TRUE","","6786","145.1","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34292","27.10308","-82.33496","Venice","FL","Florida","TRUE","","15676","186.3","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34293","27.04642","-82.35595","Venice","FL","Florida","TRUE","","44643","528.7","12115","Sarasota","{""12115"": 100}","Sarasota","12115","FALSE","FALSE","America/New_York"
"34420","29.05359","-82.04008","Belleview","FL","Florida","TRUE","","18060","289.8","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34428","28.9608","-82.63421","Crystal River","FL","Florida","TRUE","","9164","52.7","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34429","28.85737","-82.65152","Crystal River","FL","Florida","TRUE","","8903","83.1","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34431","29.1339","-82.52963","Dunnellon","FL","Florida","TRUE","","7933","29.4","12083","Marion","{""12083"": 55.06, ""12075"": 44.94}","Marion|Levy","12083|12075","FALSE","FALSE","America/New_York"
"34432","29.06588","-82.36353","Dunnellon","FL","Florida","TRUE","","12657","46.5","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34433","28.996","-82.52383","Dunnellon","FL","Florida","TRUE","","7604","87.1","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34434","28.99535","-82.43775","Dunnellon","FL","Florida","TRUE","","9424","138.4","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34436","28.72672","-82.29134","Floral City","FL","Florida","TRUE","","7694","53.9","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34442","28.93084","-82.39122","Hernando","FL","Florida","TRUE","","16532","175.2","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34445","28.97143","-82.42414","Holder","FL","Florida","TRUE","","0","0.0","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34446","28.74904","-82.52344","Homosassa","FL","Florida","TRUE","","18033","233.3","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34448","28.77009","-82.61201","Homosassa","FL","Florida","TRUE","","10180","54.3","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34449","29.10451","-82.68694","Inglis","FL","Florida","TRUE","","3273","9.7","12075","Levy","{""12075"": 92.97, ""12017"": 7.03}","Levy|Citrus","12075|12017","FALSE","FALSE","America/New_York"
"34450","28.82699","-82.25767","Inverness","FL","Florida","TRUE","","10066","124.6","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34452","28.76231","-82.37986","Inverness","FL","Florida","TRUE","","13206","86.5","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34453","28.89276","-82.33663","Inverness","FL","Florida","TRUE","","9835","140.2","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34461","28.81544","-82.48029","Lecanto","FL","Florida","TRUE","","12397","104.6","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34465","28.92869","-82.49092","Beverly Hills","FL","Florida","TRUE","","18483","293.5","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34470","29.20098","-82.08262","Ocala","FL","Florida","TRUE","","20707","595.8","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34471","29.16054","-82.12786","Ocala","FL","Florida","TRUE","","26420","514.7","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34472","29.11187","-81.99625","Ocala","FL","Florida","TRUE","","32035","340.9","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34473","29.00506","-82.18833","Ocala","FL","Florida","TRUE","","22441","241.7","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34474","29.15515","-82.21106","Ocala","FL","Florida","TRUE","","17686","325.7","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34475","29.25282","-82.16065","Ocala","FL","Florida","TRUE","","14387","199.8","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34476","29.08579","-82.19279","Ocala","FL","Florida","TRUE","","23924","267.1","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34479","29.25285","-82.10945","Ocala","FL","Florida","TRUE","","14205","306.2","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34480","29.10178","-82.09975","Ocala","FL","Florida","TRUE","","22352","245.3","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34481","29.11902","-82.30769","Ocala","FL","Florida","TRUE","","22890","127.7","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34482","29.24984","-82.27702","Ocala","FL","Florida","TRUE","","23415","97.2","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34484","28.93417","-82.08867","Oxford","FL","Florida","TRUE","","5399","64.8","12119","Sumter","{""12119"": 100}","Sumter","12119","FALSE","FALSE","America/New_York"
"34487","28.78148","-82.61272","Homosassa","FL","Florida","TRUE","","0","0.0","12017","Citrus","{""12017"": 100}","Citrus","12017","FALSE","FALSE","America/New_York"
"34488","29.22584","-81.93226","Silver Springs","FL","Florida","TRUE","","11878","53.6","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34491","28.99634","-82.04665","Summerfield","FL","Florida","TRUE","","31192","268.1","12083","Marion","{""12083"": 100}","Marion","12083","FALSE","FALSE","America/New_York"
"34498","29.03299","-82.734","Yankeetown","FL","Florida","TRUE","","614","32.3","12075","Levy","{""12075"": 100}","Levy","12075","FALSE","FALSE","America/New_York"
"34601","28.5892","-82.36857","Brooksville","FL","Florida","TRUE","","22995","77.9","12053","Hernando","{""12053"": 99.77, ""12017"": 0.23}","Hernando|Citrus","12053|12017","FALSE","FALSE","America/New_York"
"34602","28.50252","-82.28007","Brooksville","FL","Florida","TRUE","","8590","49.7","12053","Hernando","{""12053"": 100}","Hernando","12053","FALSE","FALSE","America/New_York"
"34604","28.4781","-82.43322","Brooksville","FL","Florida","TRUE","","13398","142.4","12053","Hernando","{""12053"": 100}","Hernando","12053","FALSE","FALSE","America/New_York"
"34606","28.46961","-82.59759","Spring Hill","FL","Florida","TRUE","","28162","939.9","12053","Hernando","{""12053"": 100}","Hernando","12053","FALSE","FALSE","America/New_York"
"34607","28.57528","-82.62715","Spring Hill","FL","Florida","TRUE","","8300","50.3","12053","Hernando","{""12053"": 100}","Hernando","12053","FALSE","FALSE","America/New_York"
"34608","28.48258","-82.5532","Spring Hill","FL","Florida","TRUE","","35708","904.8","12053","Hernando","{""12053"": 100}","Hernando","12053","FALSE","FALSE","America/New_York"
"34609","28.4792","-82.50818","Spring Hill","FL","Florida","TRUE","","43429","755.8","12053","Hernando","{""12053"": 100}","Hernando","12053","FALSE","FALSE","America/New_York"
"34610","28.38339","-82.50058","Spring Hill","FL","Florida","TRUE","","16566","94.0","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
"34613","28.56183","-82.53803","Brooksville","FL","Florida","TRUE","","17388","180.7","12053","Hernando","{""12053"": 100}","Hernando","12053","FALSE","FALSE","America/New_York"
"34614","28.64627","-82.51324","Brooksville","FL","Florida","TRUE","","8072","56.7","12053","Hernando","{""12053"": 100}","Hernando","12053","FALSE","FALSE","America/New_York"
"34637","28.29589","-82.46368","Land O'Lakes","FL","Florida","TRUE","","10548","275.5","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
"34638","28.26035","-82.52036","Land O'Lakes","FL","Florida","TRUE","","32345","269.8","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
"34639","28.24456","-82.42475","Land O'Lakes","FL","Florida","TRUE","","29652","423.1","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
"34652","28.2368","-82.73661","New Port Richey","FL","Florida","TRUE","","25101","1128.4","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
"34653","28.24266","-82.69308","New Port Richey","FL","Florida","TRUE","","33790","1192.6","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
"34654","28.29757","-82.62904","New Port Richey","FL","Florida","TRUE","","24321","370.9","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
"34655","28.21201","-82.65516","New Port Richey","FL","Florida","TRUE","","44069","630.7","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
"34661","28.62108","-82.26507","Nobleton","FL","Florida","TRUE","","289","12.4","12053","Hernando","{""12053"": 99.86, ""12119"": 0.14}","Hernando|Sumter","12053|12119","FALSE","FALSE","America/New_York"
"34667","28.38926","-82.65654","Hudson","FL","Florida","TRUE","","31137","393.7","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
"34668","28.30176","-82.70516","Port Richey","FL","Florida","TRUE","","49271","1226.1","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
"34669","28.3577","-82.61476","Hudson","FL","Florida","TRUE","","13915","286.7","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
"34677","28.05293","-82.67549","Oldsmar","FL","Florida","TRUE","","22528","687.5","12103","Pinellas","{""12103"": 100}","Pinellas","12103","FALSE","FALSE","America/New_York"
"34679","28.42226","-82.67716","Aripeka","FL","Florida","TRUE","","77","14.3","12101","Pasco","{""12101"": 100}","Pasco","12101","FALSE","FALSE","America/New_York"
